cw_index	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co	ann_1	ann_3	ann_2	votes	conc_distance	conc_id
hoop/noun/nrc_handelsblad_20020417_53/391/R9	hoop/noun/nrc_handelsblad_20020417_53/391	R9	uit	prep	uit/prep	uit	True	R	10	-0.08324327	1135560	1662	FALSE	FALSE	FALSE	0	10	hoop/noun/nrc_handelsblad_20020417_53/391/R9
hoop/noun/nrc_handelsblad_20020417_53/391/R10	hoop/noun/nrc_handelsblad_20020417_53/391	R10	een	det	een/det	een	True	R	11	0.36697876	11075723	25530	FALSE	FALSE	FALSE	0	11	hoop/noun/nrc_handelsblad_20020417_53/391/R10
hoop/noun/nrc_handelsblad_20020417_53/391/R11	hoop/noun/nrc_handelsblad_20020417_53/391	R11	opiniepeiling	noun	opiniepeiling/noun	opiniepeiling	True	R	12	NA	NA	NA	FALSE	FALSE	FALSE	0	12	hoop/noun/nrc_handelsblad_20020417_53/391/R11
hoop/noun/nrc_handelsblad_20020417_53/391/R12	hoop/noun/nrc_handelsblad_20020417_53/391	R12	in	prep	in/prep	in	True	R	13	0.19974847	9492181	18439	FALSE	FALSE	FALSE	0	13	hoop/noun/nrc_handelsblad_20020417_53/391/R12
hoop/noun/nrc_handelsblad_20020417_53/391/R13	hoop/noun/nrc_handelsblad_20020417_53/391	R13	de	det	de/det	de	True	R	14	0.16304721	28074105	52673	FALSE	FALSE	FALSE	0	14	hoop/noun/nrc_handelsblad_20020417_53/391/R13
hoop/noun/nrc_handelsblad_20020417_53/391/R14	hoop/noun/nrc_handelsblad_20020417_53/391	R14	krant	noun	krant/noun	krant	True	R	15	NA	NA	NA	FALSE	FALSE	FALSE	0	15	hoop/noun/nrc_handelsblad_20020417_53/391/R14
hoop/noun/nrc_handelsblad_20020417_53/391/R15	hoop/noun/nrc_handelsblad_20020417_53/391	R15	Ma'ariv	name	Ma'ariv/name	Ma'ariv	True	R	16	NA	NA	NA	FALSE	FALSE	FALSE	0	16	hoop/noun/nrc_handelsblad_20020417_53/391/R15
hoop/noun/nrc_handelsblad_20011116_16/649/L0	hoop/noun/nrc_handelsblad_20011116_16/649	L0	de	det	de/det	de	True	L	1	0.16304721	28074105	52673	FALSE	FALSE	FALSE	0	1	hoop/noun/nrc_handelsblad_20011116_16/649/L0
hoop/noun/nrc_handelsblad_20011116_16/649/L1	hoop/noun/nrc_handelsblad_20011116_16/649	L1	in	prep	in/prep	in	True	L	2	0.19974847	9492181	18439	FALSE	FALSE	TRUE	1	2	hoop/noun/nrc_handelsblad_20011116_16/649/L1
hoop/noun/nrc_handelsblad_20011116_16/649/L2	hoop/noun/nrc_handelsblad_20011116_16/649	L2	,	punct	,/punct	,	True	L	3	NA	NA	NA	FALSE	FALSE	FALSE	0	3	hoop/noun/nrc_handelsblad_20011116_16/649/L2
hoop/noun/nrc_handelsblad_20011116_16/649/L3	hoop/noun/nrc_handelsblad_20011116_16/649	L3	Crul	name	Crul/name	Crul	True	L	4	NA	NA	NA	FALSE	FALSE	FALSE	0	4	hoop/noun/nrc_handelsblad_20011116_16/649/L3
hoop/noun/nrc_handelsblad_20011116_16/649/L4	hoop/noun/nrc_handelsblad_20011116_16/649	L4	of	vg	of/vg	of	True	L	5	NA	NA	NA	FALSE	FALSE	FALSE	0	5	hoop/noun/nrc_handelsblad_20011116_16/649/L4
hoop/noun/nrc_handelsblad_20011116_16/649/L5	hoop/noun/nrc_handelsblad_20011116_16/649	L5	Dantzig	name	Dantzig/name	Dantzig	True	L	6	NA	NA	NA	FALSE	FALSE	FALSE	0	6	hoop/noun/nrc_handelsblad_20011116_16/649/L5
hoop/noun/nrc_handelsblad_20011116_16/649/L6	hoop/noun/nrc_handelsblad_20011116_16/649	L6	Van	name	Van/name	Van	True	L	7	NA	NA	NA	FALSE	FALSE	FALSE	0	7	hoop/noun/nrc_handelsblad_20011116_16/649/L6
hoop/noun/nrc_handelsblad_20011116_16/649/L7	hoop/noun/nrc_handelsblad_20011116_16/649	L7	bij	prep	bij/prep	bij	True	L	8	-0.08181511	1803877	2645	FALSE	FALSE	FALSE	0	8	hoop/noun/nrc_handelsblad_20011116_16/649/L7
hoop/noun/nrc_handelsblad_20011116_16/649/L8	hoop/noun/nrc_handelsblad_20011116_16/649	L8	sluit_aan	verb	sluit_aan/verb	aansluiten	True	L	9	-0.40454388	28092	30	FALSE	FALSE	FALSE	0	9	hoop/noun/nrc_handelsblad_20011116_16/649/L8
hoop/noun/nrc_handelsblad_20011116_16/649/L9	hoop/noun/nrc_handelsblad_20011116_16/649	L9	of	comp	of/comp	Of	True	L	10	NA	NA	NA	FALSE	FALSE	FALSE	0	10	hoop/noun/nrc_handelsblad_20011116_16/649/L9
hoop/noun/nrc_handelsblad_20011116_16/649/L10	hoop/noun/nrc_handelsblad_20011116_16/649	L10	sentence_delimiter	none	none	<sentence>	none	L	11	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/nrc_handelsblad_20011116_16/649/delimiter
hoop/noun/nrc_handelsblad_20011116_16/649/L11	hoop/noun/nrc_handelsblad_20011116_16/649	L11	sentence_delimiter	none	none	</sentence>	none	L	12	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/nrc_handelsblad_20011116_16/649/delimiter
hoop/noun/nrc_handelsblad_20011116_16/649/L12	hoop/noun/nrc_handelsblad_20011116_16/649	L12	?	punct	?/punct	?	False	L	13	NA	NA	NA	FALSE	FALSE	FALSE	0	11	hoop/noun/nrc_handelsblad_20011116_16/649/L10
hoop/noun/nrc_handelsblad_20011116_16/649/L13	hoop/noun/nrc_handelsblad_20011116_16/649	L13	geef	verb	geef/verb	geven	False	L	14	1.2380944	370341	2035	FALSE	FALSE	FALSE	0	12	hoop/noun/nrc_handelsblad_20011116_16/649/L11
hoop/noun/nrc_handelsblad_20011116_16/649/L14	hoop/noun/nrc_handelsblad_20011116_16/649	L14	rug	noun	rug/noun	rug	False	L	15	NA	NA	NA	FALSE	FALSE	FALSE	0	13	hoop/noun/nrc_handelsblad_20011116_16/649/L12
hoop/noun/nrc_handelsblad_20011116_16/649/L15	hoop/noun/nrc_handelsblad_20011116_16/649	L15	de	det	de/det	de	False	L	16	0.16304721	28074105	52673	TRUE	FALSE	FALSE	1	14	hoop/noun/nrc_handelsblad_20011116_16/649/L13
hoop/noun/nrc_handelsblad_20011116_16/649/R0	hoop/noun/nrc_handelsblad_20011116_16/649	R0	dat	comp	dat/comp	dat	True	R	1	NA	NA	NA	FALSE	TRUE	TRUE	2	1	hoop/noun/nrc_handelsblad_20011116_16/649/R0
hoop/noun/nrc_handelsblad_20011116_16/649/R1	hoop/noun/nrc_handelsblad_20011116_16/649	R1	zo	adv	zo/adv	zo	True	R	2	0.08872196	748301	1309	FALSE	FALSE	FALSE	0	2	hoop/noun/nrc_handelsblad_20011116_16/649/R1
hoop/noun/nrc_handelsblad_20011116_16/649/R2	hoop/noun/nrc_handelsblad_20011116_16/649	R2	de	det	de/det	de	True	R	3	0.16304721	28074105	52673	FALSE	FALSE	FALSE	0	3	hoop/noun/nrc_handelsblad_20011116_16/649/R2
hoop/noun/nrc_handelsblad_20011116_16/649/R3	hoop/noun/nrc_handelsblad_20011116_16/649	R3	melding_bereidheid	noun	melding_bereidheid/noun	meldingsbereidheid	True	R	4	NA	NA	NA	FALSE	FALSE	FALSE	0	4	hoop/noun/nrc_handelsblad_20011116_16/649/R3
hoop/noun/nrc_handelsblad_20011116_16/649/R4	hoop/noun/nrc_handelsblad_20011116_16/649	R4	op	prep	op/prep	op	True	R	5	0.55719376	4502370	12511	FALSE	FALSE	FALSE	0	5	hoop/noun/nrc_handelsblad_20011116_16/649/R4
hoop/noun/nrc_handelsblad_20011116_16/649/R5	hoop/noun/nrc_handelsblad_20011116_16/649	R5	peil	noun	peil/noun	peil	True	R	6	-0.046384275	7907	12	FALSE	FALSE	FALSE	0	6	hoop/noun/nrc_handelsblad_20011116_16/649/R5
hoop/noun/nrc_handelsblad_20011116_16/649/R6	hoop/noun/nrc_handelsblad_20011116_16/649	R6	blijf	verb	blijf/verb	blijft	True	R	7	0.40233037	516893	1226	FALSE	FALSE	FALSE	0	7	hoop/noun/nrc_handelsblad_20011116_16/649/R6
hoop/noun/nrc_handelsblad_20011116_16/649/R7	hoop/noun/nrc_handelsblad_20011116_16/649	R7	?	punct	?/punct	?	True	R	8	NA	NA	NA	FALSE	FALSE	FALSE	0	8	hoop/noun/nrc_handelsblad_20011116_16/649/R7
hoop/noun/nrc_handelsblad_20011116_16/649/R8	hoop/noun/nrc_handelsblad_20011116_16/649	R8	sentence_delimiter	none	none	</sentence>	none	R	9	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/nrc_handelsblad_20011116_16/649/delimiter
hoop/noun/nrc_handelsblad_20011116_16/649/R9	hoop/noun/nrc_handelsblad_20011116_16/649	R9	sentence_delimiter	none	none	<sentence>	none	R	10	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/nrc_handelsblad_20011116_16/649/delimiter
hoop/noun/nrc_handelsblad_20011116_16/649/R10	hoop/noun/nrc_handelsblad_20011116_16/649	R10	persoonlijk	adj	persoonlijk/adj	Persoonlijk	False	R	11	NA	NA	NA	FALSE	FALSE	FALSE	0	9	hoop/noun/nrc_handelsblad_20011116_16/649/R8
hoop/noun/nrc_handelsblad_20011116_16/649/R11	hoop/noun/nrc_handelsblad_20011116_16/649	R11	zal	verb	zal/verb	zou	False	R	12	0.54475206	1661300	4577	FALSE	FALSE	FALSE	0	10	hoop/noun/nrc_handelsblad_20011116_16/649/R9
hoop/noun/nrc_handelsblad_20011116_16/649/R12	hoop/noun/nrc_handelsblad_20011116_16/649	R12	ik	pron	ik/pron	ik	False	R	13	0.18005154	2577275	4940	FALSE	FALSE	FALSE	0	11	hoop/noun/nrc_handelsblad_20011116_16/649/R10
hoop/noun/nrc_handelsblad_20011116_16/649/R13	hoop/noun/nrc_handelsblad_20011116_16/649	R13	zeg	verb	zeg/verb	zeggen	False	R	14	-0.07342036	982307	1462	FALSE	FALSE	FALSE	0	12	hoop/noun/nrc_handelsblad_20011116_16/649/R11
hoop/noun/nrc_handelsblad_20011116_16/649/R14	hoop/noun/nrc_handelsblad_20011116_16/649	R14	:	punct	:/punct	:	False	R	15	NA	NA	NA	FALSE	FALSE	FALSE	0	13	hoop/noun/nrc_handelsblad_20011116_16/649/R12
hoop/noun/nrc_handelsblad_20011116_16/649/R15	hoop/noun/nrc_handelsblad_20011116_16/649	R15	stop	verb	stop/verb	stoppen	False	R	16	NA	NA	NA	FALSE	FALSE	FALSE	0	14	hoop/noun/nrc_handelsblad_20011116_16/649/R13
hoop/noun/nrc_handelsblad_19991007_83/878/L0	hoop/noun/nrc_handelsblad_19991007_83/878	L0	de	det	de/det	de	True	L	1	0.16304721	28074105	52673	FALSE	FALSE	FALSE	0	1	hoop/noun/nrc_handelsblad_19991007_83/878/L0
hoop/noun/nrc_handelsblad_19991007_83/878/L1	hoop/noun/nrc_handelsblad_19991007_83/878	L1	in	part	in/part	in	True	L	2	0.2875065	279990	595	TRUE	TRUE	TRUE	3	2	hoop/noun/nrc_handelsblad_19991007_83/878/L1
hoop/noun/nrc_handelsblad_19991007_83/878/L2	hoop/noun/nrc_handelsblad_19991007_83/878	L2	hanteer	verb	hanteer/verb	hanteren	True	L	3	-0.69736594	15083	12	FALSE	FALSE	FALSE	0	3	hoop/noun/nrc_handelsblad_19991007_83/878/L2
hoop/noun/nrc_handelsblad_19991007_83/878/L3	hoop/noun/nrc_handelsblad_19991007_83/878	L3	moet	verb	moet/verb	moeten	True	L	4	-0.26879007	1557442	1898	FALSE	FALSE	FALSE	0	4	hoop/noun/nrc_handelsblad_19991007_83/878/L3
hoop/noun/nrc_handelsblad_19991007_83/878/L4	hoop/noun/nrc_handelsblad_19991007_83/878	L4	bol	noun	bol/noun	bol	True	L	5	-0.4828215	5121	5	FALSE	FALSE	FALSE	0	5	hoop/noun/nrc_handelsblad_19991007_83/878/L4
hoop/noun/nrc_handelsblad_19991007_83/878/L5	hoop/noun/nrc_handelsblad_19991007_83/878	L5	glazen	adj	glazen/adj	glazen	True	L	6	-0.8970659	7680	5	FALSE	FALSE	FALSE	0	6	hoop/noun/nrc_handelsblad_19991007_83/878/L5
hoop/noun/nrc_handelsblad_19991007_83/878/L6	hoop/noun/nrc_handelsblad_19991007_83/878	L6	de	det	de/det	de	True	L	7	0.16304721	28074105	52673	TRUE	FALSE	FALSE	1	7	hoop/noun/nrc_handelsblad_19991007_83/878/L6
hoop/noun/nrc_handelsblad_19991007_83/878/L7	hoop/noun/nrc_handelsblad_19991007_83/878	L7	eerder	adj	eerder/adj	eerder	True	L	8	-0.3027222	167651	198	FALSE	FALSE	FALSE	0	8	hoop/noun/nrc_handelsblad_19991007_83/878/L7
hoop/noun/nrc_handelsblad_19991007_83/878/L8	hoop/noun/nrc_handelsblad_19991007_83/878	L8	zal	verb	zal/verb	zal	True	L	9	0.54475206	1661300	4577	FALSE	FALSE	FALSE	0	9	hoop/noun/nrc_handelsblad_19991007_83/878/L8
hoop/noun/nrc_handelsblad_19991007_83/878/L9	hoop/noun/nrc_handelsblad_19991007_83/878	L9	Iperen	name	Iperen/name	Iperen	True	L	10	NA	NA	NA	FALSE	FALSE	FALSE	0	10	hoop/noun/nrc_handelsblad_19991007_83/878/L9
hoop/noun/nrc_handelsblad_19991007_83/878/L10	hoop/noun/nrc_handelsblad_19991007_83/878	L10	Van	name	Van/name	Van	True	L	11	NA	NA	NA	FALSE	FALSE	FALSE	0	11	hoop/noun/nrc_handelsblad_19991007_83/878/L10
hoop/noun/nrc_handelsblad_19991007_83/878/L11	hoop/noun/nrc_handelsblad_19991007_83/878	L11	sentence_delimiter	none	none	<sentence>	none	L	12	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/nrc_handelsblad_19991007_83/878/delimiter
hoop/noun/nrc_handelsblad_19991007_83/878/L12	hoop/noun/nrc_handelsblad_19991007_83/878	L12	sentence_delimiter	none	none	</sentence>	none	L	13	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/nrc_handelsblad_19991007_83/878/delimiter
hoop/noun/nrc_handelsblad_19991007_83/878/L13	hoop/noun/nrc_handelsblad_19991007_83/878	L13	.	punct	./punct	.	False	L	14	NA	NA	NA	FALSE	FALSE	FALSE	0	12	hoop/noun/nrc_handelsblad_19991007_83/878/L11
hoop/noun/nrc_handelsblad_19991007_83/878/L14	hoop/noun/nrc_handelsblad_19991007_83/878	L14	bevind	verb	bevind/verb	bevindt	False	L	15	NA	NA	NA	FALSE	FALSE	FALSE	0	13	hoop/noun/nrc_handelsblad_19991007_83/878/L12
hoop/noun/nrc_handelsblad_19991007_83/878/L15	hoop/noun/nrc_handelsblad_19991007_83/878	L15	zich	pron	zich/pron	zich	False	L	16	-0.11809161	1097010	1558	FALSE	FALSE	FALSE	0	14	hoop/noun/nrc_handelsblad_19991007_83/878/L13
hoop/noun/nrc_handelsblad_19991007_83/878/R0	hoop/noun/nrc_handelsblad_19991007_83/878	R0	dat	comp	dat/comp	dat	True	R	1	NA	NA	NA	TRUE	TRUE	TRUE	3	1	hoop/noun/nrc_handelsblad_19991007_83/878/R0
hoop/noun/nrc_handelsblad_19991007_83/878/R1	hoop/noun/nrc_handelsblad_19991007_83/878	R1	de	det	de/det	de	True	R	2	0.16304721	28074105	52673	FALSE	FALSE	FALSE	0	2	hoop/noun/nrc_handelsblad_19991007_83/878/R1
hoop/noun/nrc_handelsblad_19991007_83/878/R2	hoop/noun/nrc_handelsblad_19991007_83/878	R2	technologisch	adj	technologisch/adj	technologische	True	R	3	0.6743414000000001	5099	16	FALSE	FALSE	FALSE	0	3	hoop/noun/nrc_handelsblad_19991007_83/878/R2
hoop/noun/nrc_handelsblad_19991007_83/878/R3	hoop/noun/nrc_handelsblad_19991007_83/878	R3	vernieuwing	noun	vernieuwing/noun	vernieuwingen	True	R	4	0.41380534	12487	30	FALSE	FALSE	FALSE	0	4	hoop/noun/nrc_handelsblad_19991007_83/878/R3
hoop/noun/nrc_handelsblad_19991007_83/878/R4	hoop/noun/nrc_handelsblad_19991007_83/878	R4	die	pron	die/pron	die	True	R	5	-0.110873036	2519801	3618	FALSE	FALSE	FALSE	0	5	hoop/noun/nrc_handelsblad_19991007_83/878/R4
hoop/noun/nrc_handelsblad_19991007_83/878/R5	hoop/noun/nrc_handelsblad_19991007_83/878	R5	bij	prep	bij/prep	bij	True	R	6	-0.08181511	1803877	2645	FALSE	FALSE	FALSE	0	6	hoop/noun/nrc_handelsblad_19991007_83/878/R5
hoop/noun/nrc_handelsblad_19991007_83/878/R6	hoop/noun/nrc_handelsblad_19991007_83/878	R6	het	det	het/det	het	True	R	7	-0.15225483	11650779	15954	FALSE	FALSE	FALSE	0	7	hoop/noun/nrc_handelsblad_19991007_83/878/R6
hoop/noun/nrc_handelsblad_19991007_83/878/R7	hoop/noun/nrc_handelsblad_19991007_83/878	R7	concern	noun	concern/noun	concern	True	R	8	-0.6803026999999999	22453	18	FALSE	FALSE	FALSE	0	8	hoop/noun/nrc_handelsblad_19991007_83/878/R7
hoop/noun/nrc_handelsblad_19991007_83/878/R8	hoop/noun/nrc_handelsblad_19991007_83/878	R8	in	prep	in/prep	in	True	R	9	0.19974847	9492181	18439	FALSE	FALSE	FALSE	0	9	hoop/noun/nrc_handelsblad_19991007_83/878/R8
hoop/noun/nrc_handelsblad_19991007_83/878/R9	hoop/noun/nrc_handelsblad_19991007_83/878	R9	de	det	de/det	de	True	R	10	0.16304721	28074105	52673	FALSE	FALSE	FALSE	0	10	hoop/noun/nrc_handelsblad_19991007_83/878/R9
hoop/noun/nrc_handelsblad_19991007_83/878/R10	hoop/noun/nrc_handelsblad_19991007_83/878	R10	pijp_lijn	noun	pijp_lijn/noun	pijplijn	True	R	11	NA	NA	NA	FALSE	FALSE	FALSE	0	11	hoop/noun/nrc_handelsblad_19991007_83/878/R10
hoop/noun/nrc_handelsblad_19991007_83/878/R11	hoop/noun/nrc_handelsblad_19991007_83/878	R11	zit	verb	zit/verb	zitten	True	R	12	0.09545377	425170	747	FALSE	FALSE	FALSE	0	12	hoop/noun/nrc_handelsblad_19991007_83/878/R11
hoop/noun/nrc_handelsblad_19991007_83/878/R12	hoop/noun/nrc_handelsblad_19991007_83/878	R12	snel	adj	snel/adj	snel	True	R	13	0.70666534	230240	744	FALSE	FALSE	FALSE	0	13	hoop/noun/nrc_handelsblad_19991007_83/878/R12
hoop/noun/nrc_handelsblad_19991007_83/878/R13	hoop/noun/nrc_handelsblad_19991007_83/878	R13	verkoopbare	adj	verkoopbare/adj	verkoopbare	True	R	14	NA	NA	NA	FALSE	FALSE	FALSE	0	14	hoop/noun/nrc_handelsblad_19991007_83/878/R13
hoop/noun/nrc_handelsblad_19991007_83/878/R14	hoop/noun/nrc_handelsblad_19991007_83/878	R14	product	noun	product/noun	producten	True	R	15	NA	NA	NA	FALSE	FALSE	FALSE	0	15	hoop/noun/nrc_handelsblad_19991007_83/878/R14
hoop/noun/nrc_handelsblad_19991007_83/878/R15	hoop/noun/nrc_handelsblad_19991007_83/878	R15	lever_op	verb	lever_op/verb	opleveren	True	R	16	0.81912994	72903	263	FALSE	FALSE	FALSE	0	16	hoop/noun/nrc_handelsblad_19991007_83/878/R15
hoop/noun/nrc_handelsblad_20001109_60/163/L0	hoop/noun/nrc_handelsblad_20001109_60/163	L0	de	det	de/det	De	True	L	1	0.16304721	28074105	52673	FALSE	FALSE	FALSE	0	1	hoop/noun/nrc_handelsblad_20001109_60/163/L0
hoop/noun/nrc_handelsblad_20001109_60/163/L1	hoop/noun/nrc_handelsblad_20001109_60/163	L1	sentence_delimiter	none	none	<sentence>	none	L	2	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/nrc_handelsblad_20001109_60/163/delimiter
hoop/noun/nrc_handelsblad_20001109_60/163/L2	hoop/noun/nrc_handelsblad_20001109_60/163	L2	sentence_delimiter	none	none	</sentence>	none	L	3	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/nrc_handelsblad_20001109_60/163/delimiter
hoop/noun/nrc_handelsblad_20001109_60/163/L3	hoop/noun/nrc_handelsblad_20001109_60/163	L3	.	punct	./punct	.	False	L	4	NA	NA	NA	FALSE	FALSE	FALSE	0	2	hoop/noun/nrc_handelsblad_20001109_60/163/L1
hoop/noun/nrc_handelsblad_20001109_60/163/L4	hoop/noun/nrc_handelsblad_20001109_60/163	L4	mens	noun	mens/noun	mens	False	L	5	0.5330189999999999	538442	1464	FALSE	FALSE	FALSE	0	3	hoop/noun/nrc_handelsblad_20001109_60/163/L2
hoop/noun/nrc_handelsblad_20001109_60/163/L5	hoop/noun/nrc_handelsblad_20001109_60/163	L5	de	det	de/det	de	False	L	6	0.16304721	28074105	52673	FALSE	FALSE	FALSE	0	4	hoop/noun/nrc_handelsblad_20001109_60/163/L3
hoop/noun/nrc_handelsblad_20001109_60/163/L6	hoop/noun/nrc_handelsblad_20001109_60/163	L6	van	prep	van/prep	van	False	L	7	-0.22584037	12638933	16079	FALSE	FALSE	FALSE	0	5	hoop/noun/nrc_handelsblad_20001109_60/163/L4
hoop/noun/nrc_handelsblad_20001109_60/163/L7	hoop/noun/nrc_handelsblad_20001109_60/163	L7	invloed	noun	invloed/noun	invloed	False	L	8	NA	NA	NA	FALSE	FALSE	FALSE	0	6	hoop/noun/nrc_handelsblad_20001109_60/163/L5
hoop/noun/nrc_handelsblad_20001109_60/163/L8	hoop/noun/nrc_handelsblad_20001109_60/163	L8	de	det	de/det	de	False	L	9	0.16304721	28074105	52673	FALSE	FALSE	FALSE	0	7	hoop/noun/nrc_handelsblad_20001109_60/163/L6
hoop/noun/nrc_handelsblad_20001109_60/163/L9	hoop/noun/nrc_handelsblad_20001109_60/163	L9	zónder	adj	zónder/adj	zónder	False	L	10	NA	NA	NA	FALSE	FALSE	FALSE	0	8	hoop/noun/nrc_handelsblad_20001109_60/163/L7
hoop/noun/nrc_handelsblad_20001109_60/163/L10	hoop/noun/nrc_handelsblad_20001109_60/163	L10	-	punct	-/punct	-	False	L	11	NA	NA	NA	FALSE	FALSE	FALSE	0	9	hoop/noun/nrc_handelsblad_20001109_60/163/L8
hoop/noun/nrc_handelsblad_20001109_60/163/L11	hoop/noun/nrc_handelsblad_20001109_60/163	L11	klimaat	noun	klimaat/noun	klimaat	False	L	12	0.16052674	10669	20	FALSE	FALSE	FALSE	0	10	hoop/noun/nrc_handelsblad_20001109_60/163/L9
hoop/noun/nrc_handelsblad_20001109_60/163/L12	hoop/noun/nrc_handelsblad_20001109_60/163	L12	het	det	het/det	het	False	L	13	-0.15225483	11650779	15954	FALSE	FALSE	FALSE	0	11	hoop/noun/nrc_handelsblad_20001109_60/163/L10
hoop/noun/nrc_handelsblad_20001109_60/163/L13	hoop/noun/nrc_handelsblad_20001109_60/163	L13	van	prep	van/prep	van	False	L	14	-0.22584037	12638933	16079	FALSE	FALSE	FALSE	0	12	hoop/noun/nrc_handelsblad_20001109_60/163/L11
hoop/noun/nrc_handelsblad_20001109_60/163/L14	hoop/noun/nrc_handelsblad_20001109_60/163	L14	variatie	noun	variatie/noun	variatie	False	L	15	NA	NA	NA	FALSE	FALSE	FALSE	0	13	hoop/noun/nrc_handelsblad_20001109_60/163/L12
hoop/noun/nrc_handelsblad_20001109_60/163/L15	hoop/noun/nrc_handelsblad_20001109_60/163	L15	natuurlijk	adj	natuurlijk/adj	natuurlijke	False	L	16	0.24343497	149989	306	FALSE	FALSE	FALSE	0	14	hoop/noun/nrc_handelsblad_20001109_60/163/L13
hoop/noun/nrc_handelsblad_20001109_60/163/R0	hoop/noun/nrc_handelsblad_20001109_60/163	R0	ben	verb	ben/verb	is	True	R	1	0.033185802	9938754	16385	FALSE	FALSE	FALSE	0	1	hoop/noun/nrc_handelsblad_20001109_60/163/R0
hoop/noun/nrc_handelsblad_20001109_60/163/R1	hoop/noun/nrc_handelsblad_20001109_60/163	R1	daarbij	pp	daarbij/pp	daarbij	True	R	2	NA	NA	NA	FALSE	FALSE	FALSE	0	2	hoop/noun/nrc_handelsblad_20001109_60/163/R1
hoop/noun/nrc_handelsblad_20001109_60/163/R2	hoop/noun/nrc_handelsblad_20001109_60/163	R2	gevestigd	adj	gevestigd/adj	gevestigd	True	R	3	1.3476723	10416	64	TRUE	TRUE	TRUE	3	3	hoop/noun/nrc_handelsblad_20001109_60/163/R2
hoop/noun/nrc_handelsblad_20001109_60/163/R3	hoop/noun/nrc_handelsblad_20001109_60/163	R3	op	prep	op/prep	op	True	R	4	0.55719376	4502370	12511	TRUE	TRUE	TRUE	3	4	hoop/noun/nrc_handelsblad_20001109_60/163/R3
hoop/noun/nrc_handelsblad_20001109_60/163/R4	hoop/noun/nrc_handelsblad_20001109_60/163	R4	paleoklimatologisch	adj	paleoklimatologisch/adj	paleoklimatologisch	True	R	5	NA	NA	NA	FALSE	FALSE	FALSE	0	5	hoop/noun/nrc_handelsblad_20001109_60/163/R4
hoop/noun/nrc_handelsblad_20001109_60/163/R5	hoop/noun/nrc_handelsblad_20001109_60/163	R5	onderzoek	noun	onderzoek/noun	onderzoek	True	R	6	-0.33999053	161749	183	FALSE	FALSE	FALSE	0	6	hoop/noun/nrc_handelsblad_20001109_60/163/R5
hoop/noun/nrc_handelsblad_20001109_60/163/R6	hoop/noun/nrc_handelsblad_20001109_60/163	R6	,	punct	,/punct	,	True	R	7	NA	NA	NA	FALSE	FALSE	FALSE	0	7	hoop/noun/nrc_handelsblad_20001109_60/163/R6
hoop/noun/nrc_handelsblad_20001109_60/163/R7	hoop/noun/nrc_handelsblad_20001109_60/163	R7	dat	pron	dat/pron	dat	True	R	8	-0.28983015	552171	663	FALSE	FALSE	FALSE	0	8	hoop/noun/nrc_handelsblad_20001109_60/163/R7
hoop/noun/nrc_handelsblad_20001109_60/163/R8	hoop/noun/nrc_handelsblad_20001109_60/163	R8	natuurlijk	adj	natuurlijk/adj	natuurlijke	True	R	9	0.24343497	149989	306	FALSE	FALSE	FALSE	0	9	hoop/noun/nrc_handelsblad_20001109_60/163/R8
hoop/noun/nrc_handelsblad_20001109_60/163/R9	hoop/noun/nrc_handelsblad_20001109_60/163	R9	bron	noun	bron/noun	bronnen	True	R	10	0.36828202	26394	61	FALSE	FALSE	FALSE	0	10	hoop/noun/nrc_handelsblad_20001109_60/163/R9
hoop/noun/nrc_handelsblad_20001109_60/163/R10	hoop/noun/nrc_handelsblad_20001109_60/163	R10	lees	verb	lees/verb	leest	True	R	11	NA	NA	NA	FALSE	FALSE	FALSE	0	11	hoop/noun/nrc_handelsblad_20001109_60/163/R10
hoop/noun/nrc_handelsblad_20001109_60/163/R11	hoop/noun/nrc_handelsblad_20001109_60/163	R11	als	prep	als/prep	als	True	R	12	-0.2658523	1263756	1549	FALSE	FALSE	FALSE	0	12	hoop/noun/nrc_handelsblad_20001109_60/163/R11
hoop/noun/nrc_handelsblad_20001109_60/163/R12	hoop/noun/nrc_handelsblad_20001109_60/163	R12	spoor	noun	spoor/noun	sporen	True	R	13	NA	NA	NA	FALSE	FALSE	FALSE	0	13	hoop/noun/nrc_handelsblad_20001109_60/163/R12
hoop/noun/nrc_handelsblad_20001109_60/163/R13	hoop/noun/nrc_handelsblad_20001109_60/163	R13	van	prep	van/prep	van	True	R	14	-0.22584037	12638933	16079	FALSE	FALSE	FALSE	0	14	hoop/noun/nrc_handelsblad_20001109_60/163/R13
