id	model.x	model.y	country	word	tokenid	text
S_W_P_B-8205-184049-135	0.0476654683115698	-0.0121547436394251	B	bestuurder	bestuurder.N-S_W_P_B-8205-184049-135	Tuscan dook het struikgewas in , ging over de kop en kwam pas vele tientallen meter verder tot stilstand . Brandweermannen van Roeselare en Wevelgem 1.717 snelden 3.776 ter 1.739 plaatse . De <font color='red'>bestuurder</font> werd uit de auto 3.634 gehaald en naar het ziekenhuis 3.012 overgebracht 4.153 . Door het ongeval was de rechterrijstrook een tijdlang afgesloten voor het verkeer dat in de richting van Kortrijk reed
S_W_P_B-8035-179984-58	-0.0349965828694657	-0.30730883064399	B	bestuurder	bestuurder.N-S_W_P_B-8035-179984-58	Limburgse bureaus niet bepaald gouden tijden . Bij het Genkse Lisec verdwijnen eerstdaags als gevolg van een herstructurering , 24 banen 1.509 . Maar volgens Frank De Palmenaer , de gedelegeerd <font color='red'>bestuurder</font> van ABO 3.058 , is het bedrijf dankzij zijn multidisciplinaire aanpak en de overname van de expertise van de Syncera-medewerkers , gewapend tegen de uitdagingen van de markt en de toekomst
S_W_P_B-12506-282362-361	-0.105747395250176	-0.0427234063554545	B	bestuurder	bestuurder.N-S_W_P_B-12506-282362-361	van het aantal klanten toe omwille van de wet van de grote getallen , """" waarschuwt echter secretaris Rudi Roth van Ispa . Internetpionier Luc 1.549 De Vos , voormalig 1.692 gedelegeerd <font color='red'>bestuurder</font> van EUnet Belgium 3.088 , meent echter dat de discrepantie 2.34 een daling van de kwaliteit meebrengt . """" Op piekmomenten zal dit leiden tot een hogere bezettoongraad , """" stelt hij
S_W_P_B-1713-39542-135	0.0768577679183615	0.00304992175381184	B	bestuurder	bestuurder.N-S_W_P_B-1713-39542-135	. Vier anderen hadden softdrugs op zak . Een van hen was bekend als drugsdealer en had op het moment van zijn arrestatie 214 gram 1.101 marihuana 2.887 op zak . Tien <font color='red'>bestuurder</font>s zaten dronken 5.729 achter het stuur 5.332 en elf 1.102 waren niet in orde met hun boorddocumenten . Elf niet-verzekerde voertuigen werden in beslag genomen. ( belga ) 122 oversteynsen samen op weekend
S_W_P_B-11806-267623-91	0.0176826935960267	-0.00498937083169432	B	bestuurder	bestuurder.N-S_W_P_B-11806-267623-91	onbekend en aan het Zand in Wechelderzande werd mazout gestolen uit een geparkeerde vrachtwagen. ( mph ) LAAKDAL Op de E313 richting 2.409 Antwerpen ter 1.739 hoogte 1.939 van Laakdal veroorzaakte 2.264 een agressieve 1.488 bestuurder vrijdagnamiddag een ongeval 4.334 . Een 22-jarige 3.458 <font color='red'>bestuurder</font> 4.527 ergerde zich aan een trage automobilist die voor hem reed . Hij sneed de trage weggebruiker de pas af bij een inhaalmanoeuvre .
S_W_P_B-9066-205169-137	-0.387763778229805	-0.156868172198252	B	bestuurder	bestuurder.N-S_W_P_B-9066-205169-137	meer , zonder dat iemand echt weet wat de oorzaak is . We hebben grote nood aan een onderzoek om die evolutie te bestuderen . """" De Rycke , gedelegeerd <font color='red'>bestuurder</font> van de Broeders 3.471 van Liefde , een organisatie gespecialiseerd in geestelijke gezondheidszorg , heeft wel een aantal vermoedens . """" Er is het stijgende middelenmisbruik , van alcohol , drugs
S_W_P_B-8337-187008-73	0.145312517367327	0.0305909808591367	B	bestuurder	bestuurder.N-S_W_P_B-8337-187008-73	fascinerend . Maar soms veroorzaken de dieren ook verkeersongevallen . In de Kasteellaan , meer bepaald in de omgeving van de Asbeek en de Melsterbeek , moesten al heel wat bestuurders op de rem 2.964 gaan voor overstekende 3.333 reeën 3.173 en vossen . Deze rechte verbindingsweg tussen Geetbets en Rummen is de enige weg in Geetbets waar de <font color='red'>bestuurder</font>s negentig kilometer per uur
S_W_P_B-12004-271532-282	0.0310634109596595	0.0124457658215123	B	bestuurder	bestuurder.N-S_W_P_B-12004-271532-282	. De controle werd gehouden na klachten van buurtbewoners . Van de 344 gecontroleerde bestuurders begingen er liefst 37 een zware 1.734 overtreding 4.349 , dat is ruim tien procent . Een bestuurder reed 3.635 89 2.359 km 1.829 per uur waar slecht 50 km 1.829 per uur is toegelaten . Nochtans plaatste de politie langs de Molenbeekstraat een informatiebord dat de <font color='red'>bestuurder</font>s informeert op de door
S_W_P_B-575-13600-228	-0.185681604621344	0.0525520595423532	B	bestuurder	bestuurder.N-S_W_P_B-575-13600-228	voorstel om een deel van het eigen vermogen van de onderneming uit te keren , over kapitaalverhogingen of - verminderingen , over fusies of overnames , enz. Gewoonlijk polsen de <font color='red'>bestuurder</font>s a priori naar de mening van hun belangrijkste aandeelhouders 3.055 . Niemand wil graag op zijn neus gaan tijdens een algemene vergadering . Het zou pas echt nieuws zijn als de
S_W_P_B-9313-212066-359	-0.0487632213301944	-0.0254731876065722	B	bestuurder	bestuurder.N-S_W_P_B-9313-212066-359	menen betrokkenen . Parallel daarmee speelt het aspect van """" voorrang van rechtsmacht '' . Als het dossier tegen de plaatsvervangende 3.12 handelsrechter Dirk 1.36 Cauwelier , die bij Lernout 2.739 & Hauspie 2.928 <font color='red'>bestuurder</font> was , volgens het parket 2.062 voldoende zwaar 1.734 is , zal voorrang van rechtsmacht ingeroepen worden . In dat scenario worden de partijen door het parket rechtstreeks voor het hof van
S_W_P_B-12465-281329-149	-0.151032162827017	-0.0610388498770518	B	bestuurder	bestuurder.N-S_W_P_B-12465-281329-149	de vreemde actie misschien wel de voorbode is van nog meer slecht nieuws . «Als ze met goed nieuws zouden komen , hadden ze dit niet hoeven doen» , verklaarde 1.012 <font color='red'>bestuurder</font> Wiel 2.556 Crins aan de regionale televisiezender 1.809 . Ook vandaag zouden mogelijk nog meer transporten plaatsvinden , omdat dagelijks heel wat Mitsubishi's Colt van de band rollen in Born . Volgende
S_W_P_B-12104-273559-37	0.0446102597862412	0.00756776455386903	B	bestuurder	bestuurder.N-S_W_P_B-12104-273559-37	donderdag rond 10.45 uur een autobestuurder die met hoge snelheid op de Grote Markt van Tienen reed . Ze haalden de wagen 4.233 in de Nieuwstraat 1.545 naar de kant . De <font color='red'>bestuurder</font> en zijn passagier 4.736 gedroegen zich zenuwachtig en al snel 1.698 bleek 1.466 waarom . In de portefeuille van de 22-jarige Renaud S. uit Orp-Jauche troffen de agenten twee zakjes speed aan en
S_W_P_B-3163-73400-71	0.0572355234266696	-0.0208016484378498	B	bestuurder	bestuurder.N-S_W_P_B-3163-73400-71	begon te tollen en belandde enkele tientallen meters verder op zijn zijkant , op de oprit van de E19 in Kontich . De brandweer 2.824 moest het slachtoffer 1.069 bevrijden 4.37 . De <font color='red'>bestuurder</font> werd met zware 1.734 verwondingen 4.669 , maar zonder levensgevaar 4.057 , overgebracht 4.153 naar het UZA . De oprit van de E19 richting Brussel was een uur afgesloten voor alle verkeer . Plaag
S_W_P_B-7414-167342-69	0.0515349387588374	0.00318796541451462	B	bestuurder	bestuurder.N-S_W_P_B-7414-167342-69	. De twintigjarige jongen uit Wijnegem verongelukte zondagnacht tijdens zijn verjaardagsfeest . Hij werd door een auto aangereden toen hij rond 1.502 vier uur de Turnhoutsebaan 3.557 te voet overstak 3.333 . De <font color='red'>bestuurder</font> van de wagen 4.233 pleegde 3.333 vluchtmisdrijf 6.451 . De politie 2.757 kwam de verdachte op het spoor na een tip van diens buurman . Hij had op tv de oproep tot getuigen gezien
S_W_P_B-273-7341-1268	-0.145588291720537	-0.0895079753926553	B	bestuurder	bestuurder.N-S_W_P_B-273-7341-1268	rol van de openbare omroep om op die manier een alternatief te bieden voor het ongelooflijke Amerikaanse mediageweld dat op ons afkomt 1.234 . '' Christian 2.595 Van Thillo 4.498 , de gedelegeerd <font color='red'>bestuurder</font> van de Vlaamse Mediamaatschappij 3.56 ( VMMa ) , beweert nochtans dat hij die themakanalen even goed en stukken goedkoper kan maken dan de VRT . """" Natuurlijk kan de VMMa
S_W_P_B-11821-267880-17	-0.273152398509901	-0.049828236880864	B	bestuurder	bestuurder.N-S_W_P_B-11821-267880-17	maanden lang Het Nieuwsblad in de brievenbus ! Vandaag is Ronny Mosuse te gast . MAKRO Eric Van Peer Medio 1996 kwam Eric Van Peer 2.217 ( 49 ) als gedelegeerd <font color='red'>bestuurder</font> aan het hoofd van Makro Zelfbedieningsgroothandel NV. 5.556 Hij volgde er Theo Willegems op . De cash & carry-keten , die deel uitmaakt van het Duits / Zwitserse retail-imperium Metro ,
S_W_P_B-12303-277078-188	0.0967676738564434	-0.0398841881386676	B	bestuurder	bestuurder.N-S_W_P_B-12303-277078-188	het kruispunt Zuidlaan-Kerkstraat veiliger gemaakt voor fietsers en wordt de oversteek vanuit de Scarphoutdreef herbekeken . Aan het kruispunt van de Vredelaan en de Kustlaan wordt de zichtbaarheid 1.756 verhoogd voor <font color='red'>bestuurder</font>s die uit de richting 2.409 van Wenduine komen . Het stadsbestuur wou daar ook een rotonde , maar het ministerie van de Vlaamse Gemeenschap , Administratie Wegen en Verkeer , volgde
S_W_P_B-3756-88539-33	0.0178478939926957	-0.000660133742082602	B	bestuurder	bestuurder.N-S_W_P_B-3756-88539-33	Gistel / Torhout Politie Kouter hield dinsdagavond , tussen 23 uur en 23.35 uur , een alcoholcontrole op de N33 in Gistel 2.064 . De agenten 2.649 controleerden 4.596 drie voertuigen 5.141 . Eén 4.249 <font color='red'>bestuurder</font> , de 32-jarige 3.649 B.N. 4.984 uit Torhout 2.449 , had teveel 3.687 gedronken 2.874 . Zijn rijbewijs werd voor 3 uur ingetrokken . ( PJ ) De vis wordt duur betaald In de jaren
S_W_P_B-4521-103569-61	0.0126502307817307	0.00545389067196543	B	bestuurder	bestuurder.N-S_W_P_B-4521-103569-61	en Vosselaar zijn wodcacontroles gehouden . Van de 314 gecontroleerde voertuigen , moesten 157 bestuurders een ademtest afleggen . Zeven bestuurders 4.527 hadden te 1.558 diep 6.926 in het glas 1.791 gekeken en één <font color='red'>bestuurder</font> moest onmiddellijk 2.475 zijn rijbewijs 5.876 inleveren 4.208 . In Kasterlee , Lille 1.659 en Vosselaar heeft de politie zaterdagnacht snelheidscontroles gehouden . Agenten hebben 1.102 voertuigen gecontroleerd , waarvan er 75 te snel
S_W_P_B-10286-234805-14	-0.0905056200529867	-0.0188391214177124	B	bestuurder	bestuurder.N-S_W_P_B-10286-234805-14	vijf en een periodetitel ? Met de steun van de supporters moet dit mogelijk zijn.» ( CLM ) Nieuwe bestuurder BMI 2.723 Jean-Pierre 2.55 Smit 2.492 , adjunt-directeur van Fabrimetal , is als bestuurder aangewezen door de algemene 1.605 vergadering 2.03 van de Belgische Maatschappij voor Internationale Investering ( BMI ) . Smit neemt het mandaat over van Philippe de Buck , gedelegeerd <font color='red'>bestuurder</font> van de
S_W_P_B-5855-131735-38	0.00717371992370595	0.0209701456660986	B	bestuurder	bestuurder.N-S_W_P_B-5855-131735-38	donderdag een alcoholcontrole op de Bergensesteenweg . De controle duurde echter niet lang . Toen de agenten 17 bestuurders hadden gecontroleerd 4.596 , hadden ze al 28 processen-verbaal 4.563 opgesteld 1.072 . Twee <font color='red'>bestuurder</font>s hadden te 1.558 veel gedronken 2.874 , een van hen moest zijn rijbewijs inleveren voor 6 uur . De andere overtredingen betroffen niet verzekerde voertuigen , ongeldige rijbewijzen , vervallen technische controles
S_W_P_B-12637-284961-109	0.271825935056952	0.0333787196503126	B	bestuurder	bestuurder.N-S_W_P_B-12637-284961-109	stopt een zware BMW vlak voor de boetiek . Twee passagiers met een bikvakmuts verlaten als eerste het voertuig en beuken met een brandblusser het dikke veiligheidsglas 3.816 in . De <font color='red'>bestuurder</font> komt hen helpen om de dure handtassen uit de etalage 2.315 te graaien . De hele actie neemt welgeteld één minuut in beslag . """" Wat kan ik nog meer doen
S_W_P_B-11966-270671-174	-0.079127099670019	-0.0412876255706212	B	bestuurder	bestuurder.N-S_W_P_B-11966-270671-174	kwam , werd daarover geen enkele belofte gedaan . Voor een onderneming als Bekaert zou het niet professioneel zijn mocht zoiets wél zijn gebeurd 1.2 . """" Wat denkt de ex-gedelegeerd <font color='red'>bestuurder</font> van de VRT 3.186 over de situatie waarin zijn opvolger 1.077 Tony 2.961 Mary is verzeild ? """" Ik spreek mij daarover niet uit , maar ik hoop wél het allerbeste voor de
S_W_P_B-12354-278500-79	0.0489034603976251	0.0429447048765998	B	bestuurder	bestuurder.N-S_W_P_B-12354-278500-79	kan een onverzekerde bestuurder een boete opleggen van 500 tot 5.000 euro , tot zelfs een gevangenisstraf van zes maanden . De meeste veroordelingen vielen in Antwerpen , met 6.392 <font color='red'>bestuurder</font>s . Verzekeraars 2.044 schatten het aantal onverzekerde 5.891 chauffeurs 3.475 op 50.000 . Drie jaar geleden was dat nog het dubbele . ( CL ) Extra parkeerplaatsen in Van Lindtstraat Overpelt De gemeente
S_W_P_B-7914-177718-75	0.00910608573574703	0.0115485382926714	B	bestuurder	bestuurder.N-S_W_P_B-7914-177718-75	Vijftien bestuurders die betrokken waren bij een verkeersongeval pleegden vluchtmisdrijf . Van de 841 voertuigen die gecontroleerd werden op hun snelheid 3.972 reed 3.635 ruim tien procent sneller 1.698 dan toegelaten 2.841 . Negentig bestuurders werden aan een ademtest 7.363 onderworpen 4.872 . Veertien procent blies 4.059 positief 3.051 en één <font color='red'>bestuurder</font> reageerde positief op de drugstest.(ADH / MVZ ) Opvang voor drieduizend kinderen Het Ternatse kinderdagverblijf 't Zonnetje
S_W_P_B-4287-98818-20	0.0172001431470646	-0.000485592248644918	B	bestuurder	bestuurder.N-S_W_P_B-4287-98818-20	Piero stond in 2000 op de voorlaatste plaats op de Burger-lijst . Dronken ( PKM ) Stekene In de Nachtegaalstraat in Stekene 3.656 betrapte 3.793 de politie 2.757 donderdag rond 1.502 15.47 uur een <font color='red'>bestuurder</font> die reed 3.635 onder invloed 3.753 . Op last van het parket 2.062 werd zijn rijbewijs ingetrokken voor 15 dagen . Bovendien bleek de man zich niet te houden aan de voorwaarden opgelegd
S_W_P_B-607-14297-19	0.00952671237110669	-0.0127429569188177	B	bestuurder	bestuurder.N-S_W_P_B-607-14297-19	Help ! Ik organiseer.'» , aldus de Neerpeltse burgemeester . ( PLH ) BEVEREN LICHTGEWOND Drie wagens waren donderdag om 13 uur betrokken 2.277 in een ongeval 4.334 op de Haasdonkbaan . Bestuurders Rowena 5.578 F . en Jan 1.122 S. 1.667 , allebei uit Beveren , werden lichtgewond . De derde chauffeur , Debby U. uit Melsele , was ongedeerd . ELVERSELE De elfjarige Kevin
S_W_P_B-5654-127726-105	0.00984279387969965	0.0786038551632578	B	bestuurder	bestuurder.N-S_W_P_B-5654-127726-105	verschilt duidelijk van de vorige zonnewagen . «We wilden de wagen meer toepasbaar maken dan de vorige» , klinkt het bij het Solarteam . «Zo zorgen we ervoor dat de <font color='red'>bestuurder</font> zelfstandig 1.903 kan in- 1.151 en uitstappen 3.291 , wat vroeger niet het geval was . Toen moest hij geholpen worden door teamleden . Om het type voertuig wat meer commercialiteit te geven
S_W_P_B-7803-175532-20	0.0722017415478913	-0.00845793155023909	B	bestuurder	bestuurder.N-S_W_P_B-7803-175532-20	de Wolves , zoals zij aan Anderlecht in juni . FRÉDÉRIC VANHEULE In gracht Puurs Op de A12 in Puurs kwam zaterdagavond 1.837 een auto 3.634 in de gracht 5.0 terecht 1.935 . De <font color='red'>bestuurder</font> , een man 1.289 uit Ruisbroek , kon zelf uit zijn wagen klauteren . De hulpdiensten brachten hem over naar het ziekenhuis van Reet . ( DTB ) Artikel zonder titel
S_W_P_B-1270-30252-145	0.0669655586635152	0.0870687062807329	B	bestuurder	bestuurder.N-S_W_P_B-1270-30252-145	die even voor drie uur werd staande gehouden op de Koningin Astridlaan . Ondanks het vrij vroege uur had hij al 2,7 promille 5.273 alcohol 4.355 in het bloed 1.44 . Drie andere bestuurders kregen een rijverbod 4.242 van zes uur . Onder hen ook een vrachtwagen<font color='red'>bestuurder</font> die bovendien een extra proces verbaal kreeg omdat hij zonder tachograafschijven reed . Nog vier andere chauffeurs moesten
S_W_P_B-12662-285651-37	-0.309898396068712	-0.360076268280981	B	bestuurder	bestuurder.N-S_W_P_B-12662-285651-37	57 ) Studeerde audiovisuele media aan de IAD in Brussel Stond in 1989 mee aan de wieg van het productiehuis AVC 4.07 Rainbow 3.067 , de voorloper van Mostra 4.686 Mede-eigenaar en gedelegeerd <font color='red'>bestuurder</font> van Mostra 4.686 Hobby's : muziek Tentoonstelling van vijf jaar fruitcartoons in 't Galerietje Sint-Truiden In 't Galerietje in de Minderbroedersstraat 29 loopt iedere dag , ook tijdens weekends , een
S_W_P_B-8120-182076-650	-0.120427482108231	-0.0530373901056524	B	bestuurder	bestuurder.N-S_W_P_B-8120-182076-650	zijn meest exclusieve jachtdomein : Windows-compatibele multiprocessorsystemen . En ook hier zal de Alpha EV6-bus ervoor zorgen dat verscheidene Athlon processors efficiënter samenwerken dan verscheidene Pentiums . De vergelijking Gedelegeerd <font color='red'>bestuurder</font> Philippe 2.863 Van der Mersch van de Belgische pc-bouwer 4.803 Kaiser 2.592 nv 3.813 ( met het merk Stein ) , wijst erop dat één en ander een groeipad veronderstelt : """" De bussnelheid
S_W_P_B-7783-175187-1013	-0.197737455680687	-0.0371608698643469	B	bestuurder	bestuurder.N-S_W_P_B-7783-175187-1013	is bestuurder van Immo De Berg . Charles Cool Activiteit toen : Hielp bij notaris Baudoin Cols de akten van Superclub verlijden . Charles Cool 1.137 werd in 1988 benoemd 4.269 als <font color='red'>bestuurder</font> , bestuurssecretaris 5.423 en bedrijfsjurist 3.028 van Superclub . Hij was onder meer de architect van de ondoorzichtige buitenlandse structuur van het bedrijf . Beschuldigd van : 1 . Oplichting en misbruik
