id	model.x	model.y	lemma	wf	pos	genre	broad_genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight_x100	wcratio_x100	weighted_cw	new_pos	new_broad_genre	mean_weight	weighted.cues_ratio
state/NNP/br-a01/1240	0.0238330518886737	0.0229342510793045	state	State	NNP	press_reportage	press	A2	A	AB	ABC	group%1:03:00::	B	B	AB	ABC	 system which the party opposes in its platform. Sam Caldwell, <font color=green>State</font>  Highway Department public relations director, resigned Tuesday to work for	5	4	246	80	8	NNP	press	2.46	0.8
state/NNP/br-a01/1412	0.0186754536142531	-0.00427840775853862	state	State	NNP	press_reportage	press	A2	A	AB	ABC	group%1:03:00::	B	B	AB	ABC	 as his first priority item. Meanwhile, it was learned the <font color=green>State</font>  Highway Department is very near being ready to issue the	2	1	269	50	7	NNP	press	2.69	0.5
state/NNP/br-a01/1928	0.0616191268350827	-0.0285249135030057	state	State	NNP	press_reportage	press	A3	A	AB	ABC	group%1:03:00::	B	B	AB	ABC	 event Congress does provide this increase in federal funds'', the <font color=green>State</font>  Board of Education should be directed to`` give priority'' to	5	3	232	60	6	NNP	press	2.32	0.6
state/NNP/br-a01/352	0.074068842253754	-0.0106480599161338	state	State	NNP	press_reportage	press	A3	A	AB	ABC	group%1:03:00::	B	B	AB	ABC	 be effected''. The grand jury took a swipe at the <font color=green>State</font>  Welfare Department 's handling of federal funds granted for child	3	2	286	67	6	NNP	press	2.86	0.67
state/NNP/br-a01/392	0.0514969872700943	-0.0204212816764066	state	State	NNP	press_reportage	press	A3	A	AB	ABC	group%1:03:00::	B	B	AB	ABC	 Fulton County general assistance program'', the jury said, but the <font color=green>State</font>  Welfare Department`` has seen fit to distribute these funds through	3	1	247	33	6	NNP	press	2.47	0.33
state/NNP/br-a02/1194	0.0364030333558832	0.0223469676946688	state	State	NNP	press_reportage	press	C	C	C	ABC	group%1:03:00::	B	B	AB	ABC	 An adverse vote of 81 to 65 kept in the <font color=green>State</font>  Affairs Committee a bill which would order the referendum on	2	1	196	50	5	NNP	press	1.96	0.5
state/NNP/br-a02/1860	0.0115063032654342	0.0427866431173004	state	State	NNP	press_reportage	press	A2	A	AB	ABC	group%1:03:00::	B	B	AB	ABC	 A+I College and a Bachelor of Science degree from Southwestern <font color=green>State</font>  College, Weatherford, Okla.. In addition, Dr. Clark has studied at	1	0	191	0	4	NNP	press	1.91	0
state/NNP/br-a02/1877	0.0205661512030863	0.021039629640405	state	State	NNP	press_reportage	press	A2	A	AB	ABC	group%1:03:00::	B	B	AB	ABC	 Okla.. In addition, Dr. Clark has studied at Rhode Island <font color=green>State</font>  College and Massachusetts Institute of Technology. During his college career	2	0	271	0	9	NNP	press	2.71	0
state/NNP/br-a02/1952	0.06008053842183	0.063730728962352	state	State	NNP	press_reportage	press	A2	A	AB	ABC	group%1:03:00::	B	B	AB	ABC	 associate professor of education at Fort Hays , Kan. , <font color=green>State</font>  College. He has served as a border patrolman and was	2	1	224	50	4	NNP	press	2.24	0.5
state/NNP/br-a02/793	0.0324594274675817	-0.00565116682427614	state	State	NNP	press_reportage	press	A3	A	AB	ABC	group%1:03:00::	B	B	AB	ABC	 finally, and sent to the Senate, a bill extending the <font color=green>State</font>  Health Department 's authority to give planning assistance to cities	5	4	214	80	9	NNP	press	2.14	0.8
state/NNP/br-a02/914	0.0185682727954593	0.0193256462861868	state	State	NNP	press_reportage	press	A2	A	AB	ABC	location%1:03:00::	A	A	AB	ABC	 will be sought later on but in the meantime the <font color=green>State</font>  Hospital board can accept gifts and donations of a site	1	1	176	100	6	NNP	press	1.76	1
state/NNP/br-a06/128	0.0644405931656098	0.120090066673204	state	State	NNP	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 500 women in Trenton Monday at a forum of the <font color=green>State</font>  Federation of Women 's Clubs. Hughes said Monday,`` It is	2	2	277	100	6	NNP	press	2.77	1
state/NNP/br-a06/1299	0.157575646378266	0.225022750708327	state	State	NNP	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 the resignation of Neil Duffy, now a member of the <font color=green>State</font>  Board of Tax Appeals.`` My experience as public safety commissioner	4	0	143	0	1	NNP	press	1.43	0
state/NNP/br-a06/2141	0.169835990337017	0.37507084142942	state	State	NNP	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 tangle with the Republican nominee''. Fifteen members of the Republican <font color=green>State</font>  Committee who are retiring- voluntarily- this year were honored yesterday	2	0	280	0	1	NNP	press	2.8	0
state/NNP/br-a06/422	0.0217722222016489	-0.0433239324782879	state	State	NNP	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 launched into what the issues should be in the campaign. <font color=green>State</font>  aid to schools, the continuance of railroad passenger service, the	3	3	255	100	6	NNP	press	2.55	1
state/NNP/br-a06/475	0.0524009884074075	-0.0331449205282229	state	State	NNP	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 the state and said the Meyner administration and the Republican-controlled <font color=green>State</font>  Senate`` Must share the blame for this''. Nothing that Plainfield	3	2	203	67	3	NNP	press	2.03	0.67
state/NNP/br-a07/149	0.0283375026728302	0.027751543325504	state	State	NNP	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 Democratic district and county leaders are reported trying to induce <font color=green>State</font>  Controller Arthur Levitt of Brooklyn to oppose Mr. Wagner for	5	5	247	100	12	NNP	press	2.47	1
state/NNP/br-a10/979	0.0235094360942833	0.112968517168377	state	State	NNP	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 Circuit Judge. He will attend a meeting of the Republican <font color=green>State</font>  Central Committee Saturday in Portland and see the Washington-Oregon football	4	0	252	0	5	NNP	press	2.52	0
state/NNP/br-a12/156	0.0139928004994453	0.108832242112177	state	State	NNP	press_reportage	press	A5	A	AB	ABC	group%1:03:00::	B	B	AB	ABC	 last Saturday night in the 41- 8 slaughter of Washington <font color=green>State</font> . Moritz is listed on the Longhorn roster as a right	1	1	295	100	4	NNP	press	2.95	1
state/NNP/br-a12/1811	0.0412135057808145	0.0721089629616655	state	State	NNP	press_reportage	press	A	A	AB	ABC	group%1:03:00::	B	B	AB	ABC	 M. C. Reynolds and Warren Rabb. Rabb, the former Louisiana <font color=green>State</font>  field general, came off the bench for his debut with	2	2	236	100	6	NNP	press	2.36	1
state/NNP/br-a12/2223	0.00626965098411459	0.0544152098414459	state	State	NNP	press_reportage	press	A5	A	AB	ABC	group%1:03:00::	B	B	AB	ABC	 the statistics last week. Texas' 545- yard spree against Washington <font color=green>State</font>  gave the Longhorns a 3- game total offense of 1512	1	1	260	100	6	NNP	press	2.6	1
state/NNP/br-a12/777	-0.0227664310777827	0.060895398293944	state	State	NNP	press_reportage	press	A5	A	AB	ABC	group%1:03:00::	B	B	AB	ABC	 second-half appearance this season and that was in the Washington <font color=green>State</font>  game, for four plays: he returned the kickoff 30 yards	2	2	206	100	6	NNP	press	2.06	1
state/NNP/br-a12/821	-0.0335354635072427	0.102392199894469	state	State	NNP	press_reportage	press	A5	A	AB	ABC	group%1:03:00::	B	B	AB	ABC	 bench. Wingback Jack Collins injured a knee in the Washington <font color=green>State</font>  game but insists he 'll be ready for Oklahoma. Last	3	3	293	100	6	NNP	press	2.93	1
state/NNP/br-a14/1200	-0.0594769955774769	0.278828477586888	state	States	NNP	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 the past twelve months. He won the Masters, the United <font color=green>States</font>  Open and a record$ 80738 in prize money. He was	2	0	215	0	2	NNPS	press	2.15	0
state/NNP/br-a15/1617	-0.129916463975659	0.0982486990453259	state	State	NNP	press_reportage	press	A2	A	AB	ABC	group%1:03:00::	B	B	AB	ABC	 baseball history, as the Blue and White beat Southeast Missouri <font color=green>State</font>  College, 5- 1, at Crystal City. The victory was the	2	1	266	50	4	NNP	press	2.66	0.5
state/NNP/br-a17/1758	-0.0037882315656838	0.231282215475133	state	State	NNP	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 Saturday to Elvis Leonard Mason, an honor graduate of Lamar <font color=green>State</font>  College of Technology, in the chapel of the First Presbyterian	1	0	288	0	3	NNP	press	2.88	0
state/NNP/br-a17/2060	0.0196341232081453	0.0941664760001829	state	State	NNP	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 Miss Shirley Joan Meredith, a former student of North Texas <font color=green>State</font>  University, was married Saturday to Larry W. Mills, who has	2	1	263	50	6	NNP	press	2.63	0.5
state/NNP/br-a17/2075	0.023610122783628	0.181454685114766	state	State	NNP	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 married Saturday to Larry W. Mills, who has attended Arlington <font color=green>State</font>  College. They will live at 2705 Fitzhugh after a wedding	2	0	313	0	2	NNP	press	3.13	0
state/NNP/br-a19/1333	0.0301651368159453	0.0857634367080694	state	State	NNP	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 their Chesapeake Bay-front home, has been sent to Spring Grove <font color=green>State</font>  Hospital for detention. The victims were H. Malone Dresbach, 47	1	1	217	100	4	NNP	press	2.17	1
state/NNP/br-a19/775	0.0622881390247869	0.0957480527530577	state	State	NNP	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 board member said later, that Dr. Thomas G. Pullen, Jr., <font color=green>State</font>  superintendent of schools, told Dr. Jenkins and a number of	3	2	260	67	7	NNP	press	2.6	0.67
state/NNP/br-a19/865	0.109690751387811	0.134382523366619	state	State	NNP	press_reportage	press	A4	A	AB	ABC	Z	Z	Z	Z	Z	 notes, however, that most of the school boards in the <font color=green>State</font>  do not do so. State Senator Joseph A. Bertorelli( D.	4	1	187	25	2	NNP	press	1.87	0.25
state/NNP/br-a21/242	-0.0501719631717121	0.0700785471491165	state	State	NNP	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 being questioned about several fires in the Westphalia area by <font color=green>State</font>  Police. He also admitted killing Mrs. Hengesbach. However, the confession	2	0	199	0	4	NNP	press	1.99	0
state/NNP/br-a22/2193	-0.0623826624606206	0.24414847501763	state	State	NNP	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 two of them in a fiery crash near Snellville, the <font color=green>State</font>  Patrol said Sunday. The latest death reported was that of	1	0	254	0	2	NNP	press	2.54	0
state/NNP/br-a22/538	0.160836732115241	0.0247468884467802	state	State	NNP	press_reportage	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 other hand, Emory University derives its corporate existence from the <font color=green>State</font>  of Georgia.`` When and if it can do so without	1	1	278	100	3	NNP	press	2.78	1
state/NNP/br-a23/1258	-0.0405332015846943	0.104156803818251	state	State	NNP	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 and entertainment for functions throughout the Northwest. These included Oregon <font color=green>State</font>  Fair, for which he had been booked on and off	3	0	180	0	3	NNP	press	1.8	0
state/NNP/br-a23/1535	0.0240425691977589	0.0964667757512176	state	State	NNP	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 the Year'' in national competition completed this week at Ohio <font color=green>State</font>  University, Columbus, Ohio. Tim Larson, a junior at Wilson High	2	2	274	100	6	NNP	press	2.74	1
state/NNP/br-a26/1076	-0.101560255684153	0.0115155226765994	state	State	NNP	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 year history. The exhibition of cotton ginning machinery at the <font color=green>State</font>  Fair grounds is valued at more than a million dollars	1	0	244	0	7	NNP	press	2.44	0
state/NNP/br-a28/1967	0.121303866676979	0.0580155853247057	state	State	NNP	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 could be ruled taxable to them in the year made. <font color=green>State</font>  Briefs: Voters in four counties containing and bordering Denver authorized	4	1	269	25	5	NNP	press	2.69	0.25
state/NNP/br-a30/456	-0.00464686791431711	0.0336833504289848	state	State	NNP	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 Angeles. He started practice in 1917, and served on the <font color=green>State</font>  Board of Medical Examiners. Giving up the violin opened a	1	0	187	0	5	NNP	press	1.87	0
state/NNP/br-a37/260	-0.0319009324024299	0.0275192583631143	state	State	NNP	press_reportage	press	C	C	C	ABC	Z	Z	Z	Z	Z	 new Administration with the breakoff decision. Kennedy, through Secretary-designate of <font color=green>State</font>  Dean Rusk, declined. He thus kept his hands free for	2	0	190	0	5	NNP	press	1.9	0
state/NNP/br-a40/1740	-0.0792067185007399	0.136872359150993	state	State	NNP	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 and star halfback. Charlayne studied journalism at Detroit 's Wayne <font color=green>State</font>  University. Last fall, after they took their hopes for entering	1	0	243	0	4	NNP	press	2.43	0
state/NNP/br-a40/1784	-0.0486338381313128	0.0336230814315792	state	State	NNP	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 fall, after state investigators questioned her white roommate at Wayne <font color=green>State</font> . But Holmes was rejected again`` on the basis of his	1	0	234	0	6	NNP	press	2.34	0
state/NNP/br-a43/155	0.0365538797058147	-0.0854541819329385	state	State	NNP	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 the prices of these tax-exempt bonds. Other tax-exempt bonds of <font color=green>State</font>  and local governments hit a price peak on February 21	4	4	252	100	9	NNP	press	2.52	1
state/NNP/br-a43/66	-0.0760250914961141	0.00586733426968794	state	State	NNP	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 Things are looking up these days for many of the <font color=green>State</font>  turnpikes on which investors depend for income from their toll-road	4	2	183	50	5	NNP	press	1.83	0.5
state/NNP/br-a43/728	0.0110649652277435	0.0890282567366105	state	State	NNP	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 to prove what they can do. The 187- mile Illinois <font color=green>State</font>  Toll Highway, for example, was not opened over its entire	3	2	228	67	5	NNP	press	2.28	0.67
state/NNP/br-a44/1069	-0.0493472371759248	0.0892609938587814	state	State	NNP	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 requests every day. It is connected by teletype with the <font color=green>State</font>  Library in Albany, which will supply any book to a	1	1	240	100	6	NNP	press	2.4	1
state/NNP/br-a44/278	0.0179588022837929	-0.00669487271400387	state	State	NNP	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 book resources on a county-wide or regional basis. New York <font color=green>State</font>  has what is probably the most advanced of these co-operative	1	0	220	0	5	NNP	press	2.2	0
state/NNP/br-a44/346	0.010710870725378	0.0137293596181508	state	State	NNP	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 At one extreme are the systems of upper New York <font color=green>State</font> , where libraries in two or more counties combine to serve	1	0	231	0	7	NNP	press	2.31	0
state/NNP/br-a44/650	-0.0135710774209761	0.0613493360654184	state	State	NNP	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 nearly 95 per cent of the population of New York <font color=green>State</font>  now has access to a system, and enthusiastic librarians foresee	1	0	233	0	5	NNP	press	2.33	0
state/NNP/br-b01/1166	0.0737685692367567	-0.0206366494201497	state	State	NNP	press_editorial	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 the form of a$ 1750000 budget increase for the Milledgeville <font color=green>State</font>  Hospital. Actually it amounts to$ 1250000 above what the institution	2	1	197	50	4	NNP	press	1.97	0.5
state/NNP/br-b02/1148	0.00561504865847016	0.0948328930959131	state	State	NNP	press_editorial	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 is finding it awkward to campaign against his own record. <font color=green>State</font>  Controller Arthur Levitt, on the other hand, cannot effectively deny	2	1	216	50	5	NNP	press	2.16	0.5
state/NNP/br-b04/1446	-0.0221033304915296	0.0784948344094655	state	State	NNP	press_editorial	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 to get gulled. According to The Chicago Tribune News Service, <font color=green>State</font>  Atty. Gen. Stanley Mosk of California has devised a series	3	1	201	33	6	NNP	press	2.01	0.33
state/NNP/br-b11/747	0.115173271016315	0.0810646282602071	state	State	NNP	press_editorial	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 Memorial Bldg., which graphically illustrates the CDC 's broad appeal. <font color=green>State</font>  Sen. Dick Richards will keynote; state and county committeemen, CDC	3	1	273	33	5	NNP	press	2.73	0.33
state/NNP/br-b12/283	0.0310762818042771	-0.00290245314788754	state	State	NNP	press_editorial	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 when accompanied by a prisoners' committee with powers of veto. <font color=green>State</font>  and federal approval of right to walk out at any	4	2	214	50	7	NNP	press	2.14	0.5
state/NNP/br-b14/1767	0.0223107792110886	0.0366744950752153	state	State	NNP	press_editorial	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 and Lt. Gov. Byrd accepted the invitations of the Georgia <font color=green>State</font>  Chamber of Commerce to join the tour next November, the	2	1	260	50	8	NNP	press	2.6	0.5
state/NNP/br-b14/1827	0.00671533397896793	0.0424343281980247	state	State	NNP	press_editorial	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 opportunity, when the bravado comments are cast aside. The Georgia <font color=green>State</font>  Chamber of Commerce tried to guard against the danger of	2	1	277	50	8	NNP	press	2.77	0.5
state/NNP/br-b14/1845	-0.0362443106278052	0.0108668133194693	state	State	NNP	press_editorial	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 against the danger of eliminating potential candidates. It wanted the <font color=green>State</font>  Democratic Executive Committee to pick the`` serious candidates''. But State	3	2	278	67	7	NNP	press	2.78	0.67
state/NNP/br-b14/1858	-9.23565424557151e-05	0.0699979094593656	state	State	NNP	press_editorial	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 State Democratic Executive Committee to pick the`` serious candidates''. But <font color=green>State</font>  Party Chairman James Gray of Albany said no, and he	4	1	281	25	6	NNP	press	2.81	0.25
state/NNP/br-b15/365	0.0780321761561129	0.116696575861668	state	State	NNP	press_editorial	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 grow. Mr. Richard Preston, executive director of the New Hampshire <font color=green>State</font>  Planning and Development Commission, in his remarks to the Governors	4	0	313	0	4	NNP	press	3.13	0
state/NNP/br-b25/264	-0.219068003188967	0.0205261681377913	state	State	NNP	press_editorial	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 the dictatorship of the proletariat by an`` All People 's <font color=green>State</font> '', and also of having laid down the lines for a	1	0	217	0	3	NNP	press	2.17	0
state/NNP/br-c02/2186	0.0373274227221726	0.067635484951355	state	States	NNP	press_reviews	press	A5	A	AB	ABC	group%1:03:00::	B	B	AB	ABC	 Earlier this month Edward R. Murrow, director of the United <font color=green>States</font>  Information Agency, came to Hollywood and had dinner with more	2	0	245	0	7	NNPS	press	2.45	0
state/NNP/br-c11/589	-0.000197850356770231	0.0641607939078262	state	State	NNP	press_reviews	press	B	B	AB	ABC	Z	Z	Z	Z	Z	 final change of bill in its London season, the Leningrad <font color=green>State</font>  Kirov Ballet chose tonight to give one of those choreographic	2	0	209	0	5	NNP	press	2.09	0
state/NNS/br-a03/1391	0.04913814573484	-0.00214254061065028	state	states	NNS	press_reportage	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 that Congress last year passed a law providing grants to <font color=green>states</font>  to help pay medical bills of the needy aged. He	5	2	273	40	7	NNS	press	2.73	0.4
state/NNS/br-a03/1809	0.0904763819412923	-0.069148491649683	state	states	NNS	press_reportage	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 another 10 million dollar`` initial'' appropriation for`` stimulatory grants'' to <font color=green>states</font>  to improve nursing homes. He further proposed grants of an	1	2	331	200	6	NNS	press	3.31	2
state/NNS/br-a03/1877	0.176164349333281	-0.126399454790274	state	states	NNS	press_reportage	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 President said he will ask Congress to increase grants to <font color=green>states</font>  for vocational rehabilitation. He did not say by how much	3	1	291	33	4	NNS	press	2.91	0.33
state/NNS/br-a04/2052	0.0490747932591501	-0.0401389522250155	state	states	NNS	press_reportage	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 through the enactment of legislation to provide federal grants to <font color=green>states</font>  for specified efforts in combating this disturbing crime trend. The	4	3	316	75	8	NNS	press	3.16	0.75
state/NNS/br-a04/2103	0.0333228328247159	-0.032201867008703	state	states	NNS	press_reportage	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 the development of a program of federal leadership to assist <font color=green>states</font>  and local communities in their efforts to cope with the	5	4	263	80	7	NNS	press	2.63	0.8
state/NNS/br-a06/1820	-0.00662961797539287	-0.0129720039409637	state	states	NNS	press_reportage	press	A4	A	AB	ABC	Z	Z	Z	Z	Z	 and a stop to the piracy of industry by Southern <font color=green>states</font> , and a strong fight against discrimination in business and industry	3	1	236	33	6	NNS	press	2.36	0.33
state/NNS/br-a08/246	-0.0308284970472945	0.0830288682191723	state	states	NNS	press_reportage	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 route. Pennsylvania Avenue, named for one of the original 13 <font color=green>states</font> , perhaps is not the most impressive street in the District	3	2	238	67	5	NNS	press	2.38	0.67
state/NNS/br-a08/597	0.00952322789756607	0.0686050982408297	state	states	NNS	press_reportage	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 will include the representations of Massachusetts and Texas, the respective <font color=green>states</font>  of the President and of Vice-President L. B. Johnson. Then	3	3	313	100	5	NNS	press	3.13	1
state/NNS/br-a08/613	-0.0450392675146005	-0.00989368190902403	state	states	NNS	press_reportage	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 of Vice-President L. B. Johnson. Then will come nine other <font color=green>states</font>  in the order of their admission to the union. Division	3	2	226	67	5	NNS	press	2.26	0.67
state/NNS/br-a08/635	-0.0439519283688051	0.0513938618140131	state	states	NNS	press_reportage	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 three will be headed by the Marines followed by 12 <font color=green>states</font> ; division four will be headed by the Navy, followed by	3	1	334	33	4	NNS	press	3.34	0.33
state/NNS/br-a08/649	-0.0185726463038066	0.0129312940979803	state	states	NNS	press_reportage	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 four will be headed by the Navy, followed by 11 <font color=green>states</font> ; division five, by the Air Force followed by 11 states	3	1	267	33	6	NNS	press	2.67	0.33
state/NNS/br-a08/661	-0.0185726463038066	0.0129312940979803	state	states	NNS	press_reportage	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 states; division five, by the Air Force followed by 11 <font color=green>states</font> . Division six will be headed by the Coast Guard, followed	3	1	266	33	5	NNS	press	2.66	0.33
state/NNS/br-a08/683	0.0747556184166804	-0.142999266175498	state	states	NNS	press_reportage	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 Guard, followed by the reserve forces of all services, five <font color=green>states</font> , Puerto Rico, the Virgin Islands, Guam, American Samoa, the trust	3	2	304	67	9	NNS	press	3.04	0.67
state/NNS/br-a19/91	0.0876312137459938	-0.0916371976210222	state	states	NNS	press_reportage	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 The reduction in expenses will affect employees in the thirteen <font color=green>states</font>  in which the B.+ O. operates. It will be accomplished	3	2	314	67	5	NNS	press	3.14	0.67
state/NNS/br-a26/1320	0.037155448743946	-0.01642058269861	state	states	NNS	press_reportage	press	A4	A	AB	ABC	Z	Z	Z	Z	Z	 equipment. The firm recently expanded domestic sales into the Southeastern <font color=green>states</font>  as a result of an agreement with Cen-Tennial Gin Co.	3	2	270	67	7	NNS	press	2.7	0.67
state/NNS/br-a26/1671	0.00128767503867628	-0.0635310061614558	state	states	NNS	press_reportage	press	A4	A	AB	ABC	Z	Z	Z	Z	Z	 started here 14 years ago. They distribute equipment in 11 <font color=green>states</font> . The firm also handles gin and oil mill supplies such	3	3	265	100	8	NNS	press	2.65	1
state/NNS/br-a28/352	0.0146692057849627	0.00699738885892915	state	states	NNS	press_reportage	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 1960. Among individual dealers questioned in nearly a score of <font color=green>states</font> , two out of three report their sales since August 1	3	3	245	100	7	NNS	press	2.45	1
state/NNS/br-a28/397	0.0881351591935106	-0.392372660058805	state	states	NNS	press_reportage	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 sections are showing an upswing, however; the drought-seared North Central <font color=green>states</font>  are the most notable exceptions to the uptrend. The significance	3	0	402	0	2	NNS	press	4.02	0
state/NNS/br-a29/777	-0.130668327063131	0.282452316895873	state	states	NNS	press_reportage	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 of the Kiowa tribe and an honorary colonel in many <font color=green>states</font> . She is adept at skeet shooting, trout fishing, Afro-Cuban and	1	0	330	0	3	NNS	press	3.3	0
state/NNS/br-a41/1111	-0.0657783944001086	-0.216573708127911	state	states	NNS	press_reportage	press	B	B	AB	ABC	Z	Z	Z	Z	Z	 Joseph Kasavubu) who favored splitting the country into small independent <font color=green>states</font> , Balkanizing it. Second, there were those( Moise Tshombe) who favored	4	1	306	25	3	NNS	press	3.06	0.25
state/NNS/br-a41/1146	-0.0124759017549833	-0.0882009832888714	state	states	NNS	press_reportage	press	B	B	AB	ABC	Z	Z	Z	Z	Z	 government of limited authority, with much power residing in the <font color=green>states</font> . Third, there were those( notably Patrice Lumumba) who favored a	4	2	247	50	4	NNS	press	2.47	0.5
state/NNS/br-b02/2106	0.0343355448614061	0.00086830692573808	state	states	NNS	press_editorial	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 expected to report out a good bill calling for the <font color=green>states</font>  to match federal funds. This year 's Senate measure would	4	4	249	100	8	NNS	press	2.49	1
state/NNS/br-b04/681	0.00407856002303933	0.0116164910667702	state	states	NNS	press_editorial	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 or lack of it, toward civil rights in the 50 <font color=green>states</font>  is reported in an impressive 689- page compilation issued last	3	2	244	67	8	NNS	press	2.44	0.67
state/NNS/br-b14/854	0.072661145262102	-0.0484288184171388	state	states	NNS	press_editorial	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 Kennedy carried 26 and Mr. Nixon 14. There are eight <font color=green>states</font>  in which the largest urban vote can be the balance	2	1	263	50	4	NNS	press	2.63	0.5
state/NNS/br-b16/2116	0.0212597037621005	-0.0248152613726523	state	states	NNS	press_editorial	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 actually controls them. In order to attract new industries, 15 <font color=green>states</font>  or more are issuing tax free bonds to build government	3	3	209	100	8	NNS	press	2.09	1
state/NNS/br-b18/504	0.00358891697448652	0.0200661049852603	state	states	NNS	press_editorial	press	B	B	AB	ABC	Z	Z	Z	Z	Z	 Smoldering Congo'' you make the following comment:`` Far too many <font color=green>states</font>  are following the Russian example in refusing to pay their	4	2	222	50	5	NNS	press	2.22	0.5
state/NNS/br-b18/688	0.0199394953551076	-0.0488655936812432	state	states	NNS	press_editorial	press	B	B	AB	ABC	Z	Z	Z	Z	Z	 the regular budget. But they refuse, as do the Arab <font color=green>states</font> , to support the United Nations' expenses of maintaining the United	2	0	276	0	6	NNS	press	2.76	0
state/NNS/br-b26/1852	-0.042660999897581	-0.0718200830503645	state	states	NNS	press_editorial	press	B	B	AB	ABC	Z	Z	Z	Z	Z	 the freedom of the individuals concerned and also for the <font color=green>states</font>  which have been threatened by Communist domination'. At least in	4	3	270	75	5	NNS	press	2.7	0.75
state/NNS/br-c12/229	-0.00905489566210278	0.0283937231946607	state	states	NNS	press_reviews	press	A4	A	AB	ABC	Z	Z	Z	Z	Z	 to reaching this audience in about half of the 50 <font color=green>states</font> . These and other figures and comments have been reported in	1	0	248	0	6	NNS	press	2.48	0
